OrphaCode,DiseaseName,GeneSymbol,GeneId
308487,Generalized galactose epimerase deficiency,GALE,16093
178,Chordoma,PALB2,16873
178,Chordoma,BRCA2,15378
178,Chordoma,TBXT,15574
308473,Erythrocyte galactose epimerase deficiency,GALE,16093
2637,Microcephalic osteodysplastic primordial dwarfism type II,PCNT,17281
308442,"Vitamin B12-responsive methylmalonic acidemia, type cblDv2",MMADHC,17895
308655,"Glycogen storage disease due to glycogen branching enzyme deficiency, fatal perinatal neuromuscular form",GBE1,16107
308638,"Glycogen storage disease due to glycogen branching enzyme deficiency, non progressive hepatic form",GBE1,16107
308621,"Glycogen storage disease due to glycogen branching enzyme deficiency, progressive hepatic form",GBE1,16107
308552,"Glycogen storage disease due to acid maltase deficiency, infantile onset",GAA,16088
309271,"Metachromatic leukodystrophy, adult form",PSAP,15159
309271,"Metachromatic leukodystrophy, adult form",ARSA,15951
309282,"Alpha-mannosidosis, infantile form",MAN2B1,16422
309288,"Alpha-mannosidosis, adult form",MAN2B1,16422
309246,"GM2 gangliosidosis, AB variant",GM2A,16146
309252,Atypical Gaucher disease due to saposin C deficiency,PSAP,15159
309256,"Metachromatic leukodystrophy, late infantile form",PSAP,15159
309256,"Metachromatic leukodystrophy, late infantile form",ARSA,15951
309263,"Metachromatic leukodystrophy, juvenile form",PSAP,15159
309263,"Metachromatic leukodystrophy, juvenile form",ARSA,15951
309324,"Free sialic acid storage disease, infantile form",SLC17A5,15303
309331,Intermediate severe Salla disease,SLC17A5,15303
309334,Salla disease,SLC17A5,15303
309297,Mucopolysaccharidosis type 4A,GALNS,16095
309310,Mucopolysaccharidosis type 4B,GLB1,16136
309185,"Tay-Sachs disease, juvenile form",HEXA,16193
309178,"Tay-Sachs disease, infantile form",HEXA,16193
309192,"Tay-Sachs disease, adult form",HEXA,16193
309155,"Sandhoff disease, infantile form",HEXB,16194
309169,"Sandhoff disease, adult form",HEXB,16194
309162,"Sandhoff disease, juvenile form",HEXB,16194
300547,Autosomal recessive infantile hypercalcemia,CYP24A1,20406
300547,Autosomal recessive infantile hypercalcemia,SLC34A1,19050
300570,Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation,TUBB3,19021
300573,Polymicrogyria due to TUBB2B mutation,TUBB2B,18462
300496,Multiple congenital anomalies-hypotonia-seizures syndrome type 2,PIGA,19197
300525,Pseudohypoaldosteronism type 2D,KLHL3,21176
300530,Pseudohypoaldosteronism type 2E,CUL3,21177
300536,DDOST-CDG,DDOST,21182
300865,Primary cutaneous anaplastic large cell lymphoma,TYK2,17260
300865,Primary cutaneous anaplastic large cell lymphoma,NPM1,17401
300878,Hairy cell leukemia variant,IGHV4-34,22185
300895,ALK-positive anaplastic large cell lymphoma,ALK,17442
300605,Juvenile amyotrophic lateral sclerosis,ALS2,15505
300605,Juvenile amyotrophic lateral sclerosis,SPG11,15544
300605,Juvenile amyotrophic lateral sclerosis,SIGMAR1,20786
300605,Juvenile amyotrophic lateral sclerosis,FUS,17369
300605,Juvenile amyotrophic lateral sclerosis,SPTLC1,15555
300751,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,LMNA,16364
306550,FADD-related immunodeficiency,FADD,21426
306542,Frontonasal dysplasia-severe microphthalmia-severe facial clefting syndrome,ALX1,21424
306547,Porencephaly-microcephaly-bilateral congenital cataract syndrome,JAM3,21425
306530,Congenital hereditary facial paralysis-variable hearing loss syndrome,HOXB1,21423
306511,Autosomal recessive spastic paraplegia type 48,AP5Z1,21421
306504,Interstitial lung disease-nephrotic syndrome-epidermolysis bullosa syndrome,ITGA3,21420
306661,Familial hyperphosphatemic tumoral calcinosis/Hyperphosphatemic hyperostosis syndrome,FGF23,16045
306661,Familial hyperphosphatemic tumoral calcinosis/Hyperphosphatemic hyperostosis syndrome,GALNT3,16096
306661,Familial hyperphosphatemic tumoral calcinosis/Hyperphosphatemic hyperostosis syndrome,KL,18079
306658,Familial normophosphatemic tumoral calcinosis,SAMD9,15243
306617,X-linked complicated spastic paraplegia type 1,L1CAM,16330
306577,Hereditary sodium channelopathy-related small fibers neuropathy,SCN9A,15255
306577,Hereditary sodium channelopathy-related small fibers neuropathy,SCN10A,21860
306577,Hereditary sodium channelopathy-related small fibers neuropathy,SCN11A,21899
306558,Primary microcephaly-epilepsy-permanent neonatal diabetes syndrome,IER3IP1,21430
306558,Primary microcephaly-epilepsy-permanent neonatal diabetes syndrome,YIPF5,30569
295195,Synpolydactyly type 1,HOXD13,16212
295191,Zygodactyly type 3,HOXD13,16212
295201,"Congenital vertical talus, unilateral",HOXD10,18366
295203,"Congenital vertical talus, bilateral",HOXD10,18366
295197,Synpolydactyly type 2,FBLN1,16930
295239,"Macrodactyly of fingers, unilateral",PIK3CA,15093
295243,"Macrodactyly of toes, unilateral",PIK3CA,15093
300179,Kyphoscoliotic Ehlers-Danlos syndrome due to FKBP22 deficiency,FKBP14,21186
300319,Charcot-Marie-Tooth disease type 2P,LRSAM1,21165
300324,Persistent polyclonal B-cell lymphocytosis,CARD11,22042
300313,Congenital cataract-hearing loss-severe developmental delay syndrome,SLC33A1,18122
300298,Severe congenital hypochromic anemia with ringed sideroblasts,STEAP3,22232
300284,Connective tissue disorder due to lysyl hydroxylase-3 deficiency,PLOD3,21187
300293,Transient infantile hypertriglyceridemia and hepatosteatosis,GPD1,21181
300293,Transient infantile hypertriglyceridemia and hepatosteatosis,CREB3L3,21607
300382,Progeroid and marfanoid aspect-lipodystrophy syndrome,FBN1,16032
300345,Autosomal systemic lupus erythematosus,C1QA,18951
300345,Autosomal systemic lupus erythematosus,C4A,17447
300345,Autosomal systemic lupus erythematosus,DNASE1L3,20797
300345,Autosomal systemic lupus erythematosus,C1R,22255
300345,Autosomal systemic lupus erythematosus,DNASE1,22152
300359,PLCG2-associated antibody deficiency and immune dysregulation,PLCG2,21179
300333,Nephrotic syndrome-epidermolysis bullosa-sensorineural deafness syndrome,CD151,21191
464724,Fever-associated acute infantile liver failure syndrome,NBAS,22667
464724,Fever-associated acute infantile liver failure syndrome,RINT1,26738
464738,Basel-Vanagaite-Smirin-Yosef syndrome,MED25,17685
464760,Familial cavitary optic disc anomaly,MMP19,24213
464756,Familial gastric type 1 neuroendocrine tumor,ATP4A,24208
465508,Symptomatic form of HFE-related hemochromatosis,HFE,16446
465508,Symptomatic form of HFE-related hemochromatosis,BMP6,23687
464282,Spastic paraplegia-severe developmental delay-epilepsy syndrome,HACE1,21554
464288,Short stature-brachydactyly-obesity-global developmental delay syndrome,PRMT7,24133
464311,Intellectual disability syndrome due to a DYRK1A point mutation,DYRK1A,20280
464366,NEK9-related lethal skeletal dysplasia,NEK9,23883
464336,BENTA disease,CARD11,22042
464443,COG6-CGD,COG6,22399
464440,"Primary dystonia, DYT27 type",COL6A3,15780
464370,Neonatal alloimmune neutropenia,FCGR3B,17361
456328,X-linked myotubular myopathy-abnormal genitalia syndrome,MAMLD1,17344
456328,X-linked myotubular myopathy-abnormal genitalia syndrome,MTM1,16476
456333,Hereditary neuroendocrine tumor of small intestine,IPMK,23738
456312,Infantile multisystem neurologic-endocrine-pancreatic disease,PTRH2,23735
456318,Hereditary sensory neuropathy-deafness-dementia syndrome,DNMT1,20282
454840,NTHL1-related polyposis,NTHL1,23744
454745,Kuru,PRNP,15142
453533,Polyendocrine-polyneuropathy syndrome,DMXL2,23734
453521,Autosomal recessive cerebellar ataxia due to CWF19L1 deficiency,CWF19L1,23736
451612,Familial congenital nasolacrimal duct obstruction,IGSF3,23096
453504,Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-skeletal anomalies syndrome due to a point mutation,HNRNPK,23740
453510,Congenital insensitivity to pain with severe intellectual disability,CLTCL1,23739
448264,Isolated focal non-epidermolytic palmoplantar keratoderma,TRPV3,20910
448264,Isolated focal non-epidermolytic palmoplantar keratoderma,KRT16,16318
448251,Progressive autosomal recessive ataxia-deafness syndrome,SLC9A1,23694
448267,Regressive spondylometaphyseal dysplasia,LBR,16340
448010,CAD-CDG,CAD,23690
447997,Spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome,SLC1A4,23706
448242,Autosomal recessive brachyolmia,PAPSS2,16607
447977,Progressive scapulohumeroperoneal distal myopathy,ACTA1,15075
447974,Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome,MYO18B,23702
447980,19p13.3 microduplication syndrome,NFIX,19319
447954,Combined oxidative phosphorylation defect type 25,MARS2,21592
447964,Autosomal dominant Charcot-Marie-Tooth disease type 2V,NAGLU,16514
447961,Pigmentation defects-palmoplantar keratoderma-skin carcinoma syndrome,SASH1,23576
459033,Ataxia-oculomotor apraxia type 4,PNKP,19137
459051,"Spondyloepiphyseal dysplasia, Stanescu type",COL2A1,15769
459061,Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome,DPH1,23831
459061,Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome,DPH2,31865
459056,Autosomal recessive spastic paraplegia type 75,MAG,23834
459070,X-linked intellectual disability-cerebellar hypoplasia-spondylo-epiphyseal dysplasia syndrome,RPL10,15228
458798,Spinocerebellar ataxia type 41,TRPC3,23836
458803,Spinocerebellar ataxia type 42,CACNA1G,23838
457485,Macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome,MTOR,23236
457265,Progressive myoclonic epilepsy type 9,LMNB2,18960
457279,Intellectual disability-macrocephaly-hypotonia-behavioral abnormalities syndrome,PPP2R5D,23798
457260,X-linked intellectual disability-hypotonia-movement disorder syndrome,DDX3X,22249
457240,X-linked intellectual disability-short stature-overweight syndrome,THOC2,23801
457246,Clear cell sarcoma of kidney,BCOR,15364
457246,Clear cell sarcoma of kidney,YWHAE,20276
457246,Clear cell sarcoma of kidney,NUTM2B,23228
457246,Clear cell sarcoma of kidney,NUTM2E,23799
457246,Clear cell sarcoma of kidney,TERT,16789
457246,Clear cell sarcoma of kidney,IRX2,23800
457395,Progressive spondyloepimetaphyseal dysplasia-short stature-short fourth metatarsals-intellectual disability syndrome,RSPRY1,23806
457406,Multiple mitochondrial dysfunctions syndrome type 4,ISCA2,23794
457375,ITPA-related lethal infantile neurological disorder with cataract and cardiac involvement,ITPA,20572
457378,Complex lethal osteochondrodysplasia,TAPT1,23805
457359,Megalencephaly-severe kyphoscoliosis-overgrowth syndrome,HERC1,23803
457284,Microcephaly-corpus callosum hypoplasia-intellectual disability-facial dysmorphism syndrome,PPP2R1A,23797
457351,Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome,AFG2A,23808
457185,Neonatal encephalomyopathy-cardiomyopathy-respiratory distress syndrome,COQ4,23793
457088,Predisposition to invasive fungal disease due to CARD9 deficiency,CARD9,18982
457223,Syndromic sensorineural deafness due to combined oxidative phosphorylation defect,MRPS7,23796
457212,Progressive essential tremor-speech impairment-facial dysmorphism-intellectual disability-abnormal behavior syndrome,SLC6A17,23156
457193,KAT6-related intellectual disability-craniofacial anomalies-cardiac defects syndrome,KAT6A,22564
456369,Polyglucosan body myopathy type 2,GYG1,20269
457050,Autosomal dominant mitochondrial myopathy with exercise intolerance,CHCHD10,22968
317,Erythrokeratodermia variabilis,GJA1,16125
317,Erythrokeratodermia variabilis,GJB4,16132
317,Erythrokeratodermia variabilis,GJB3,16131
317,Erythrokeratodermia variabilis,KDSR,25406
629,Short stature due to growth hormone qualitative anomaly,GH1,16121
632,Short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia,BTK,15383
632,Short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia,ELF4,21210
248,Autosomal recessive hypohidrotic ectodermal dysplasia,EDAR,15909
248,Autosomal recessive hypohidrotic ectodermal dysplasia,EDARADD,15910
248,Autosomal recessive hypohidrotic ectodermal dysplasia,WNT10A,16428
248,Autosomal recessive hypohidrotic ectodermal dysplasia,CSTB,15815
1810,Autosomal dominant hypohidrotic ectodermal dysplasia,EDAR,15909
1810,Autosomal dominant hypohidrotic ectodermal dysplasia,EDARADD,15910
1810,Autosomal dominant hypohidrotic ectodermal dysplasia,TRAF6,21836
1810,Autosomal dominant hypohidrotic ectodermal dysplasia,LRP6,17391
1810,Autosomal dominant hypohidrotic ectodermal dysplasia,KDF1,25341
3437,Vogt-Koyanagi-Harada disease,HLA-DRB1,16202
3437,Vogt-Koyanagi-Harada disease,FAS,16029
3437,Vogt-Koyanagi-Harada disease,PTPN22,21583
2032,Idiopathic pulmonary fibrosis,SFTPA1,15277
2032,Idiopathic pulmonary fibrosis,DSP,15895
2032,Idiopathic pulmonary fibrosis,TERT,16789
2032,Idiopathic pulmonary fibrosis,TERC,16790
2032,Idiopathic pulmonary fibrosis,MUC5B,20158
2032,Idiopathic pulmonary fibrosis,SFTPA2,20274
2032,Idiopathic pulmonary fibrosis,RTEL1,21975
2032,Idiopathic pulmonary fibrosis,FAM13A,22122
2032,Idiopathic pulmonary fibrosis,STN1,22123
2032,Idiopathic pulmonary fibrosis,ATP11A,22124
2032,Idiopathic pulmonary fibrosis,DPP9,22125
2032,Idiopathic pulmonary fibrosis,PARN,23221
2032,Idiopathic pulmonary fibrosis,SFTPC,15279
2032,Idiopathic pulmonary fibrosis,ABCA3,16988
198,Occipital horn syndrome,ATP7A,15329
891,Familial exudative vitreoretinopathy,CTNNB1,15819
891,Familial exudative vitreoretinopathy,FZD4,16085
891,Familial exudative vitreoretinopathy,LRP5,16372
891,Familial exudative vitreoretinopathy,NDP,16523
891,Familial exudative vitreoretinopathy,TSPAN12,18991
891,Familial exudative vitreoretinopathy,ZNF408,22228
466688,Severe intellectual disability-corpus callosum agenesis-facial dysmorphism-cerebellar ataxia syndrome,FRMD4A,25119
466650,Exercise-induced malignant hyperthermia,RYR1,15237
466962,SMARCA4-deficient sarcoma of thorax,SMARCA4,18993
466950,Facial dysmorphism-developmental delay-behavioral abnormalities syndrome due to WAC point mutation,WAC,25031
466926,Seizures-scoliosis-macrocephaly syndrome,EXT2,16005
466934,VPS11-related autosomal recessive hypomyelinating leukodystrophy,VPS11,25109
466921,Childhood-onset progressive contractures-limb-girdle weakness-muscle dystrophy syndrome,TTN,15672
466806,Autosomal dominant thrombocytopenia with platelet secretion defect,SLFN14,24926
466794,Acute infantile liver failure-cerebellar ataxia-peripheral sensory motor neuropathy syndrome,SCYL1,24889
466791,Macrocephaly-intellectual disability-left ventricular non compaction syndrome,NONO,21872
466784,Neonatal severe cardiopulmonary failure due to mitochondrial methylation defect,SLC25A26,25111
466775,Autosomal recessive Charcot-Marie-Tooth disease type 2X,SPG11,15544
466768,Autosomal dominant Charcot-Marie-Tooth disease type 2Z,MORC2,24710
466729,Familial patent arterial duct,TFAP2B,15601
466729,Familial patent arterial duct,PRDM6,23896
466722,Autosomal recessive spastic paraplegia type 77,FARS2,21551
466718,Martinique crinkled retinal pigment epitheliopathy,MAPKAPK3,25120
466703,TMEM199-CDG,VMA12,24988
465824,Fetal encasement syndrome,CHUK,24278
466026,Class I glucose-6-phosphate dehydrogenase deficiency,G6PD,16087
468620,Intellectual disability-epilepsy-extrapyramidal syndrome,DEAF1,23144
468631,Microcephalic cortical malformations-short stature due to RTTN deficiency,RTTN,21616
467166,Tubulinopathy-associated dysgyria,TUBA1A,17324
467166,Tubulinopathy-associated dysgyria,TUBB2B,18462
467166,Tubulinopathy-associated dysgyria,TUBB3,19021
467176,Severe hypotonia-psychomotor developmental delay-strabismus-cardiac septal defect syndrome,CCDC174,24392
468635,Cryptogenic multifocal ulcerous stenosing enteritis,PLA2G4A,25110
468641,Chronic enteropathy associated with SLCO2A1 gene,SLCO2A1,20794
468661,Autosomal recessive spastic paraplegia type 74,IBA57,22397
468666,Isolated generalized anhidrosis with normal sweat glands,ITPR2,25121
468678,White-Sutton syndrome,POGZ,24819
468684,CCDC115-CDG,VMA22,24391
468672,Colobomatous macrophthalmia-microcornea syndrome,CRIM1,25106
468726,Severe primary trimethylaminuria,FMO3,16062
468699,SLC39A8-CDG,SLC39A8,25112
468717,Rhizomelic chondrodysplasia punctata type 5,PEX5,16646
401785,Autosomal recessive spastic paraplegia type 62,ERLIN1,22897
401780,Autosomal recessive spastic paraplegia type 61,ARL6IP1,22896
